label,content
0,ولاد لكلاب كلاو بعضهم بعض 😂😂😂
2,ألف مبروك  أمير دز  لعقوبة لنجاحات اخرى إن شاءلله يارب العالمين🤲🏼
2,١٠٠٠ مبروك تستاهل كل خير ب توفيق و ما ناش حبس
0,بغل صح ادمن هذا مبعر في مخو شفتي دولة تنظملك وتخسرلك الملايير على إنتخابات فاشلة تخسرها هيا مستحيلمالا بركاونا من الاستحمار هذا تنتخب بنعم او لا الدستور يمر رغم انف لي صوت بلا ولي قاطع و %74 من شعب قاطع ماش لقبايل برك يا بغل يامبردع يامستحمر
0,تقول نتا تطير في الفرونسي الله غالب ما تحبوش ولاد بلادكم
0,يخي جايح فريت اوملات بالبيض مسوتا خرا جامي سبيت نك
2,حنا ڨع خاوة وزعما نتوما رح يديرون عليكن
2,حيا الله الأحرار
0,ذبحو قع الزولية شكرا اللقابيءل
0,سبي نتوما كي يروح لواحد تهدرو ايا قولي ويناه لي قال القدس عاصمة اخرائيل 🙃
0,كاست هنتكس س ق فوس ديتس عيب عليك
2,فريت عملت بالبيض 😂😂😂😂😂 علم كبير هذا
2,صدوش
0,تفكر مول المازدا وتوسيع المشروع
0,نيكمو لي معجبوش لميم راه يحكي الحقيقة 
2,دعاء الزلزال 🙏اللهم انك انت الله لا اله الا انت انت الغني ونحن الفقراء نحن عبيدك بنو عبيدك نواصينا بيدك ماض فينا حكمك عدل فينا قضاؤك لا ملجأ ولا منجا منك الا اليك اللهم ادفع عنا البلا والبراكين والزلازل والمحن وجميع الفتن ماظهر منها وما بطن سترك يارب لا حول ولا قوة الا بالله🕌
0,تلبس لاكوست خير ماتلبش سروال تاع ختك مزير على ترمتك 
2,اتحاد اوروبي الله يبارك
2,مزيدا من الخير ربي يوفقك لما يحبه ويرضاه
2,
2, لا حول ولا قوة الا بالله 😧
0,الله يسهل عليكم إنشالله يزيد يدلكم قطر أنا ف هادي راني معا تبون ههه
0,تفووووعليك يا كلب ولد ماكرون
2,و جليل باليرمو  🤣🤣🤣🤣
0,والخانة كفاه والباسينة 🤣🤣
0,تقعد تزطزط حياتك كاملة 😆😆😆😆
2,ربي اوكيلهم
0,حي الله الحمار
2,هههههههههه ههههههه كي شغل فريت أوملات وحدها والبيض وحدو
0,خخخخخخخخخخخخخخخحابس
0,تعكيو على القبائل كون ماجاوش هوما ليجابولكم الاستقلال اكم تحت اقدام المستعمر الفرنسي انا شاوي امازيغي وافتخر بذلك ♓♓♓😘✌
0,تحيا المنجل الحراش يناديكم
2,قوي سلكينج 😌
2,ياو عليكم الڨااااااااالمة 😱
2,اااا رب هاه 🤣🤣🤣
0,مخبوط الخناس رضي ابليس و فرنسا عنه
0,كافيييييي والله غير جبري مقمل بلا ماننساوو لي يتبعوووه 😂😂😂
0,دولة بلا رئيس تاهيا راها تهدر
0,سليل الجيش الفرنسي البيجاري كانو يرقدو بالبيجامة ويتقهواو بالكروصان
2,اححح مرفق في امان الله
2,مبروووووك امير تستاهل كل خير
0,روح نيك امك غير بارح وانت تبيع فل مخديرات في تخمارت وليوم تلعبها ضد النضام
0,حيا الله الحرار دولة مدينة مشي عسكرية الشرطة ولد قحبة الكلب عيصبا
0,خاوتي هو عايش فلافرونس او قاعد إيقولنا واش نديرو ديوث تاع زبي باش كي تتناك تتناك علينا حنا كي هوا كي نقش تاع دراجي او ويطوط نكماتهم
2,زيد قايد صالح
0,راني معا قهوتكك
2,  كل يوم نزيد نكتشف بلي تخمامك صواب
2,كنت كل مرة نطيحلو في يوتوب هذي خطرة بلوكاني أمير الفرنسي
0,لاحول ولا قوة الا بالله العلي العظيم استغفر الله العظيم واتوب اليه لاحول قوم لوط مشي الامن 
0,نيك موق يا ببل
2,و جرت الامور كما خطط لها 😂😂 التفاعل اك فاهم 😂
2,ان لم تستحي ففعل ما شئت المشكل في ليس أبنéص
2,انا خالطتهم وما شفت منهم غير الخير لي يصلي ولا يدير حوايج حرام كل واحد يسطالي في قبرو
2, العسكرية
0,سما هذو كي مانديرهم نولي مثقف كيفكم جياحة تع زبي كل حر في حياتو 
2,يوسيوو بيها واقيل 😮
2,كلشي مبروك
2,من بين هاذو فري فاير  طريبل ايمس طنطايشن
0,روح نيك هكون تعزز يمممك
0,واش ربحت كي طلعت هذي لفوطو نيك يماك
2,عليها كانو الحركى بزاف في الجزائر فرنسا تقدم امتيازات بالجملة قال صحفي معترف بها🐗🐗🐗🐗🐗🐗
0,كي تكون نتا تقسم فل الارزاق قلهم ميولدوش 
0,مزالك تهدر ما عيش سكتنا شويا
2,تحيت لعبادة 🤣
0,نخرجوونولو شواكر يا طحان 
0,راك كبير 😒
0,مع اختك
0,الرئيس وفا بعهده للمشطوبين وسا يقوم بما عليه شوف نتا تموت مشرد كى كلب
2,عمر راسك
0,يودي انت و هو في زوج كي كلاب خطرى حباب خطرى كلاب( نم)
2,نسمع سولكينغ برك 🤷
2,وين راه المشكل متقاعدي الجيش منحقويطلب حقو راه عايش في مزرية والكل يعرف  المشكل متاعهم لزم يسوالوضعية ناس راه كرهت من الوعود الكذبة 
0,تحية الدجيزر تحية ريسنا عبدالمدجد تبون تحية الدجيش شاب أل وطني و ربي يرحم شوهدص و روح تقود يا كود 
2, كرب صاحبي 😂😂
0,مزلوطي الجيش اتبعو خالد جزار وقتلو المئات من الأبرياء واليوم يطالبون بتعويضات جزاء جرائمهم روحو لخالد جزار يعوضلكم وقفتم معه ضد الاسلام والشرعية ماربحتوا لادنيا ولا آخرة
0,طيب لوح+ زغماتي= عملة واحدة
0,خخخخخخخ ارض ارض
0,نكمك قحبة انت وماشي متربية روح نصلي كندادك تقول راجل
2,وقرعة سيليكتو تشينة😂
0,اغلب الاغنياء ولدو وهم فقراء الشيء المميز فيهم هو انهم كان عندهم العزيمة وكان عندهم في المخ وهي الحاجة لي تفتاقر ليها يا ادمن الصفحة
2,ابعث سوبيالى بن قزديرة
0,علميا خائن و ما عندكش الحق تتدخل في حاجة ماتعنيكش المهم تشبع سبان و رخس
2,اللهم احفض إخواننا في الجزائر الشقيق
0,الحمد لله نعرفوكم باش تدخلو للعاصمة تلبسو كوستيم ميطاليزي  بصندالة و تسمعو فالغنية تاع كاتشو الله يرحمو  ريح عاقل خروبة تعرفها فالاعياد الوطنية
2,فريت أوملاة بل البيض وزيد جودرونج تع المندرين
0,مابقالكش بزاف نتى ولكلاب لي يضلو ينبحو كيما نتى بربي انشاء الله نتوما تتمنشرو ماشي تتمنجلو
0,علاه راكم حاسدينهم على 4 فراك ياك راهم يديهم غير الكلاب الضالة أمثال زبيدة عسول وبلقرينة وغيرهم من يدعون وقوفهم ضد الارهاب في العشرية السوداء في الفنادق تحت حماية الجنود الذين هم متقاعدي الجيش الشعبي الوطني (المجلس الانتقالي) الذين يتقاضون راتب شهري يقدر بـ 40 مليون سنتيم ولا هذا يستهالو ومسألة سقوط الدينار لا يمكن تصديقها لأنها حجة لتبرير سرقاتهم مثل ارتفاع سعر الزيت يبرر بسقوط الدينار أعطوهم حقهم
2,و القايد صالح  بيجو ٤٠٦  زيد ك 😁
0,رشاد حركة ارهابية بكل تأكيد  أما أنت زايد ناقص مكاش فرق
0,خخخخخخ تخلاص ليكم بالبيض يا قواودة
2,كل واحد عند مخ يفكر بيهكل واحد مسؤول على نفسهاللي حاب يموت في سبيل المالي و اانيجر يموت كما قال رويشد
0,ونتا واش تبع يا المحلب ولعميق مزال مفقتوش بلي لي يكتب منشورات هاك هو في ذاتو الكعبة اللول 
2,قستها مليار
0,ڤاع نبينطو واشبي ربك 
0,ماطاولوش الورقة سيادوا أعذروه هوا حمار بلا بيها ههه
0,راك نسيت بوتبون
2,نحن قوم نعبد بإلا الله تعالى فقط ولا حاجة لنا بهؤلاء التفهاء والسفهاء
2,درك يجيوك (لقد ذكرت آلهتم بسوء)
0,روح نيك موق
